VEHICLE_ID,MODEL_NAME,VARIANT,EMISSION_STANDARD,FUEL,COLOUR,VEHICLE_CLASS,MAKE_YEAR,SEAT_CAPACITY,IS_ELECTRIC
e9ddb7fd8ca1c224aee21a344bcf93192766947f91f8b9355441336c2b1d16bc,5TONNS 2WH TRAILERS,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,RED AND GREEN,Trailer for Agriculture Purpose,01/07/2018,0,false
e9de073f4097caba322a15c9aa53a47804c0d029c03fa8c2e0311c2ab6618185,AVENGER,220-STREET BSIV,BSIV,PETROL,UG MATTE WHITE,MOTOR CYCLE,01/10/2018,2,false
e9f3a9b4eb9f56e159ff237edbb83dada577a0eef40ab8307a9378aff217b7c9,ACITVA-I,WEAS KS DCBS(CBS)WITHSHEELWHEEL BSIV,BSIV,PETROL,JAZZY BLUE MATELLIC,MOTOR CYCLE,01/07/2018,2,false
ea0b801117294ab8599ddfdd1174a2a3cf42507e48ae98890282e67798d2fd0a,MAHINDRA,XUV5OO FWD W7 BSIV,BSIV,DIESEL,PEARL WHITE,MOTOR CAR,01/01/2019,7,false
ea0cc1a8d2e7122645ea2a3da4732755f72e7f378f8b80fc507e092fe877c312,SPLENDOR,I SMART 110 (DRUM-SELF-CAST) BSIV,BSIV,PETROL,HGL,MOTOR CYCLE,01/08/2018,2,false
ea1a7f2d8014f4ef400f934372fab88b7b86972ced058695a49789993b49a348,LPO,10.2T STARBUS ULTRA (41+D)SEATER FFB BSIV,BSIV,DIESEL,WHITE,Ominibus,01/10/2018,42,false
ea4194989be4f43f7b83a40356cc02f88a1345af3364275b219d937b632d540a,MARUTI,CELERIO VXI-AMT (O) BSIV,BSIV,PETROL,BLAZING RED,MOTOR CAR,01/07/2018,5,false
ea4a11fc73d3f56404bcc87756f0bd7c2a2e5af2f9244d80f18337181290c07d,XCENT,VTVT SX BSIV,BSIV,PETROL,POLAR WHITE,MOTOR CAR,01/02/2018,5,false
ea6c0311f4ebcf67267380eca80d02e99783ea336536c4a4a11a670daa0bd885,FLFB,BSIV,BSIV,PETROL,BONNEVILLE SALT PEARL,MOTOR CYCLE,01/08/2018,2,false
ea98c27c6d388f8a2914658d16fac14a22c9644ceb25755dc6c423f5f6edfb54,U-4923,TT SL.CAB(NRS SUSPENSION)L6870 BSIV,BSIV,DIESEL,NIL,Tractor for Commercial Use,01/07/2018,2,false
eab40932c3a1f6b7798f8050a54c0782fcc53cc0cedb585c46aa12ae66c917d6,JOHN,DEERE 5210 V4 BSIIIA,BSIIIA,DIESEL,GREEN,Tractor for Commercial Use,01/01/2019,1,false
eabbbdc8c575a13848ace6bd2f58f2776b05dc1e45bf35ced2c536979966fd75,CITY,1.5 VX MT(I-VTEC) BSIV,BSIV,PETROL,WHITE ORCHID PEARL,MOTOR CAR,01/11/2018,5,false
eabefeea60cce6bd18bc21ab1e0c3bf05595ad83802978a7fc83f0d6728b9c34,D-MAX,CREW (4JA1) BSIV,BSIV,DIESEL,OBSIDIAN GRAY MICA,Goods Carriage,01/02/2017,5,false
eac2debc655d6318880bde8878676f14edf04a8033f399f5e33a1d5164651c77,I20-ACTIVE,CRDI SX-BSIV,BSIV,DIESEL,POLAR WHITE,MOTOR CAR,01/01/2019,5,false
eac72bdf50ef34534614d35fb8e76bd5858267cb1938d8d742b02ad21382920f,MF 1035 DI V10 TRACTOR BSIII,TRAILER/TIPPER/TRACTOR/TANKER,BSIII,DIESEL,RED,Tractor for Agricultural Purpose,01/10/2018,1,false
ead983571ca8505de2b1e7f8ce45c4699c88c6d179530230b2013ea2da94dde7,5TONNS 2WH SEMI TRAILER TIPPING IRON BODY,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,BLUE,Trailer For Commercial Use,01/07/2018,0,false
ead9d14d39e96c942e4190d86a39fd8744ea186e287c6d74bca22c9870af5a43,3718COWL,(L10450) BSIV,BSIV,DIESEL,INA,Chassis Transport,01/11/2018,1,false
eae039474a61384026a12eea451193fec5e5cd13a56fb7e9d2165922dc2b8e7a,ACTIVA-125WEAS,KS DRUM CBS(CBS)WALLOYWHEEL BSIV,BSIV,PETROL,MAT SELENE SILVER  METALLIC,MOTOR CYCLE,01/08/2018,2,false
eae6c187d532ce794d847771f2a678e410b3c30b0fbf7f45c6a8532e7bbab6b5,DREAMNEO,W K S SWF DR D B WALLOY WKEELS BSIV,BSIV,PETROL,BLACK/RED,MOTOR CYCLE,01/07/2018,2,false
eaf124f615a76d2e9a580d126bb0187edf21dd344ab07ee71033f39989057209,AMAZE,1.5 V MT (I-DTEC) BSIV,BSIV,DIESEL,RADIANT RED METALLIC,MOTOR CAR,01/08/2018,5,false
eaf587990f64f75f5ae6697bd6ed49003fb89888730d2cae31f0472b20e0a540,I20,SPORTZ-VTVT BSIV,BSIV,PETROL,POLAR WHITE,MOTOR CAR,01/02/2018,5,false
eb07f64b6d8dab05f64a57bb22058d8c55b7170bb52ce3975719e35d308fdc03,FORD,FIGO ASPIRE 1.2 PETROL TITANIUM+MT BSIV,BSIV,PETROL,WHITE GOLD,MOTOR CAR,01/10/2018,5,false
eb0c88086195107da07effef803104376aa3a31f7526d989b86240681c8987de,MARUTI-CIAZ-SMART,HYBIRD DELTA DIESEL BSIV,BSIV,DIESEL,NEXA BLUE,MOTOR CAR,01/08/2018,5,false
eb1b12a376a527ee88b89742835f182df5b68df1b843be6eb297322493162351,GRAND,I10 PRIME T+ CRDI BSIV,BSIV,DIESEL,POLAR WHITE,Motor Cab,01/07/2018,5,false
eb2b33c19e7f166d4146225dfea9bad5110d0ba3288b32bcded896d70f3189e0,E220D,BSIV,BSIV,DIESEL,POLAR WHITE,MOTOR CAR,01/06/2018,5,false
eb305aeba99e50c014dd402d39ef4cabb035225f3bf262902578bf7cbae179ef,JOHN DEERE 5042D TRACTOR,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,DIESEL,GREEN,Tractor for Commercial Use,01/12/2018,1,false
eb34dc08ca64c9ecdbf2c9ec707a7ad4e224502c47295641f86dfb5878fd797f,ACHIEVER,150 (DISC-SELF-CAST) BSIV,BSIV,PETROL,DSS CAST EBONY GRAY,MOTOR CYCLE,01/10/2017,2,false
eb49b0fa4513de27a2db56804dcbedf6f82dbe2dd74f66200b2dd591ba1290bc,SWARAJ-742 FE TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,BLUE,Tractor for Commercial Use,01/07/2018,1,false
eb49b205c156bcfc0e15f524ce2fe2e85acf9ea7b3e81fcd487d58c95618d09e,GRAND,I10 SPORTZ 1.2 CRDI BSIV,BSIV,DIESEL,STAR DUST,Motor Cab,01/03/2018,5,false
eb6307efe49f501436092816cbb7119cf4f0f0ff72da9037c5842c07c880673a,MAHINDRA,SUPRO MINITRUCK BSIV,BSIV,DIESEL,BLUE,Goods Carriage,01/07/2018,2,false
eb6f6e25b5bd5b67a95b7aa6a76768bebbe6ea0e9a557ea472b019e70193b8a5,TVS,APACHE RTR 200 BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/01/2019,2,false
eb8f8cf129dda91b10b2c90627e6191f30f9976ecd2dd2264661869442ba1ede,APRILIA,SR 125 BSIV,BSIV,PETROL,SILVER,MOTOR CYCLE,01/10/2017,2,false
eb9e1246d7a967b8de651e52d3716301a1a40258a3373de35d07c0a674111175,MAHINDRA,KUV100 K6+ MFALCON G80 6 SEATER BSIV,BSIV,PETROL,BLACK,MOTOR CAR,01/07/2016,6,false
ebba2a32d8c8d710449882493a813a759eb54186e94da300ded15de18450bf93,SANTRO,1.1 MT MAGNA BSIV,BSIV,PETROL,STAR DUST,MOTOR CAR,01/10/2018,5,false
ebbfcb3ff36b1eefaf3d7c569fe0f178d50f7e825c0965acf2ab6fbb6fb0237c,MAHINDRA,415 DI (BRAND NAME- BHOOMIPUTRA) BSIIIA,BSIIIA,DIESEL,RED,Tractor for Commercial Use,01/12/2018,1,false
ebc12c69d62299d4d106a2df9a07c87ed032fb58cee1a38b9108656a64606841,D-MAX,FLATDECK HR (4JA1) BSIV,BSIV,DIESEL,SPLASH WHITE,Goods Carriage,01/08/2018,2,false
ebc686a48d55d2269aadec8660d3245f654a220d4672e35d4c6f691d3ee8c1a3,I20,ACTIVE VTVT SX-BSIV,BSIV,PETROL,EARTH BROWN,MOTOR CAR,01/11/2018,5,false
ebcb2da00893b9d255d5887eebf55195ae4342737bb3f41a2222ae0fc4059c99,VW,POLO 1.0L MPI 56KW MT-HIGHLINE PLUS BSIV,BSIV,PETROL,CARBON STEEL GREY METALLIC,MOTOR CAR,01/12/2018,5,false
ebcdd3ce47b27507813f26414693b4161aec802dcf86d37cfe0b618dd052a4d4,V,15 BSIV,BSIV,PETROL,EBONY BLACK(MET),MOTOR CYCLE,01/10/2018,2,false
ebe55634d5e0851b3a77339a871b23a95b776e7e89d29fc8619c43e96c05493c,MAESTRO,EDGE (CAST WHEEL) BSIV,BSIV,PETROL,CANDY BLAZING RED,MOTOR CYCLE,01/11/2018,2,false
ebeacf43bfc38065c2b16c84ad821b8dd20e7239cbaf010b92df27164b0bcfb3,TOYOTA,ETIOS (VXD) (M) BSIV,BSIV,DIESEL,WHITE,MOTOR CAR,01/11/2018,5,false
ebf76a88fa135f7cf5813fdd4d739ffccf4d3d28c420f071990a73d86254592e,C220,D BSIV,BSIV,DIESEL,CAVANSITE BLUE,MOTOR CAR,01/09/2018,5,false
ec0004c4afc32d2b81be6e31cdd36cfb0c6756f0cd2232d8a486c375ef745c8f,TVS,SCOOTY PEP+ BSIV,BSIV,PETROL,PURPLE+MAUVE,MOTOR CYCLE,01/10/2017,2,false
ec00cdc08140065ad5c5b1fcb37774fc4a5e8422d9ae4870e30be38c773c4416,SANTRO,1.1 AMT SPORTZ BSIV,BSIV,PETROL,MARINA BLUE,MOTOR CAR,01/01/2019,5,false
ec1729effc178638a7b140bba1f3c6f0bbcd7a609f61d7d972283e9856c1057e,TATA,NEXON-XZ+ 1.5 RTQ BSIV,BSIV,DIESEL,VERMONT_RED,MOTOR CAR,01/01/2018,5,false
ec1f9368a4592fdc1631aad9bb1edab562464c72caac7d2f5552832e5d4a2040,MARUTI-DZIRE,VDI BSIV,BSIV,DIESEL,PRIME SHERWOOD BROWN,MOTOR CAR,01/06/2018,5,false
ec22d23503efae7444111e20bbe7f3ca95b84c6f4a2690d3a8403716da770558,JOHN DEERE 5045D 4WD TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,GREEN,Tractor for Commercial Use,01/12/2018,1,false
ec307599ee0e8a9c411c05766cf592e31f105cea581a4bf9c184e4dd20e12716,MAHINDRA,KUV100 NXTK4+MFALCONG80(6SEATER) BSIV,BSIV,PETROL,NPOLBLACK,MOTOR CAR,01/12/2018,6,false
ec30a9aab24ec2b9aa32200bc0a0773c666a75c1717fc3b814dc44e887453aff,VOLVO-XC60-D5-BSIV,UNKNOWN,BSIV,DIESEL,ONYX BLACK,MOTOR CAR,01/09/2018,5,false
ec44f2b07df323be3360d4047bb3f7a5f8fb1e35cb2d5bd96635df19a75e27d7,ACTIVA125,W EAUTO S K S DRUMCBSWSTEELWL BSIV,BSIV,PETROL,MAT CRUST METTALIC,MOTOR CYCLE,01/11/2018,2,false
ec525956dc1cba5044f72393bac8ce25a5117efe62e3d6bee1fe3ade75d8c31f,MARUTI-VITARA,BREEZA LDI BSIV,BSIV,DIESEL,PEARL ARCTIC WHITE,MOTOR CAR,01/09/2018,5,false
ec57703d7c73890cf8b9b54217dfdd765734478382e8f917f01ab18411b2fc4d,I20,ASTA CVT BSIV,BSIV,PETROL,POLAR WHITE,MOTOR CAR,01/10/2018,5,false
ec594bc97866e83f252adf1a80e6fe5c6f8a681ba783083759dd51f997549a54,SONALIKA,INTERNATIONAL DI-42 HDM BSIIIA,BSIIIA,DIESEL,BLUE,Tractor for Agricultural Purpose,01/11/2018,1,false
ec6c0ea795954295ece3ee264049275f56bcd28785cccc542b06afb82f49a829,VESPA,VXL BSIV,BSIV,PETROL,GREY,MOTOR CYCLE,01/02/2018,2,false
ec8702bf11af6b031377407f899f0c1b4c2f925665b6aa874ae6414d7a1ad5b0,INTERCEPTOR,INT 650 BSIV,BSIV,PETROL,ORANGE CRUSH,MOTOR CYCLE,01/12/2018,2,false
ec9236f3486abbadd624d885115238ce0f70e339d603a19cb99c188ba8e451e2,3718COWL,(L10450) BSIV,BSIV,DIESEL,INA,Chassis Transport,01/08/2018,1,false
ec9f295b7905c3b712270b2eee8b024ae7198ce199e2d49bf14ecbeedac99b2b,GLAMOUR-,DRUM/SELF (WITH CAST WHEEL) BSIV,BSIV,PETROL,TBK,MOTOR CYCLE,01/09/2018,2,false
eca922d299cd47c13b2ba6cfe4c6da0b78e48b7b945b57e25bb79eb783a938bb,TATA,HEXA XMA 4X2 VARICOR 7SEATER BSIV,BSIV,DIESEL,URBAN_BRONZE,MOTOR CAR,01/11/2018,7,false
ecb2f05f5006a08b4a88f4dd4bd200162059d6d41c35284ac5bbbcd8f66d1c04,CRETA-1.6,CRDI SX DUAL TONE BSIV,BSIV,DIESEL,WHITE AND BLACK,MOTOR CAR,01/01/2019,5,false
ecbe7ee8f3489b74a101844e3c5774168ec851cd59961f35d5afda83c8039a51,JAZZ-1.2,VX CVT (I-VTEC) BSIV,BSIV,PETROL,WHITE ORCHID PEARL,MOTOR CAR,01/01/2019,5,false
ecc540230ef2ab4c35656f4d77c49c343fe76a176f24f1665169929e43c6f352,TATA,BOLT XE QJET 75PS BSIV,BSIV,DIESEL,PRISTIN_WHTE,Motor Cab,01/06/2018,5,false
eccc5055cf3116e03108ff365ab54aaef3e9a7f083b1ac6ebaa4384376e940dd,MARUTI,ALTO K10 VXI BS IV,BS IV,PETROL,MET.FIREBRICK RED,MOTOR CAR,01/12/2018,5,false
ecd87ddec8e8da4f95d03f474033d873d5e471287183ab49557c35febaf0e998,PLATINA,100 ES BSIV,BSIV,PETROL,COCKTAIL WINE RED,MOTOR CYCLE,01/10/2018,2,false
ece82046ade1c1b1f0d084551f5427e9afaf44c25522ea72a36f20912d6e5c3e,MAHINDRA,XUV5OO FWD W9 BSIV,BSIV,DIESEL,WHITE,MOTOR CAR,01/01/2019,7,false
ecea183d7f59bddf762648da838b1b61d7f7592f4274dac7218321fa95074b5c,CRETA-1.6,VTVT E+ BSIV,BSIV,PETROL,POLAR WHITE,MOTOR CAR,01/01/2019,5,false
ececbce5c4caaacaa5cc103d2f9b1cc5bd6ca3a45e5505b3588397e913dbb245,EICHER 380 -TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,BLUE,Tractor for Commercial Use,01/01/2019,1,false
ecf896bbb819dd0a51f5047136791868b584cf0aa76216aaefe8c5232ce893f4,AUDI,A3 35 TDI LIMOUSINE BSIV,BSIV,DIESEL,COSMOS BLUE,MOTOR CAR,01/10/2018,5,false
ecfaa40f479e0b3fc5e669de3e75747c882c8dc76ab8987ba38c3f7d2b15b205,MARUTI,ALTO K10 VXI AMT BSIV,BSIV,PETROL,SUPERIOR WHITE,MOTOR CAR,01/12/2018,5,false
ecfd6da669f54b2b55158cfda0c8c62c412a0f354011003d809087d06b4f6b91,MARUTI,BALENO ALPHA BSIV,BSIV,DIESEL,RAY BLUE,MOTOR CAR,01/08/2018,5,false
ecfe379d476aba7f64a7fdf35a5a2a6937c6721e0d1a13ec1871b14421fbb106,ACE FORMA DI 450 TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,BLUE,Tractor for Commercial Use,01/09/2018,1,false
ed005a4407bbdd4a88100bb864f47477eb015027c11309426136afb63f413b33,I20,SPORTZ VTVT BSIV,BSIV,PETROL,POLAR WHITE,MOTOR CAR,01/03/2018,5,false
ed05eb85e74f2e7d321c44033139397e9738362d8fb0ef731c037295b324673d,MARUTI,BALENO ZETA PETROL BSIV,BSIV,PETROL,PREMIUM SILVER,MOTOR CAR,01/11/2018,5,false
ed076b1a1fbfe747cb75154e995b11ca7180580e65e6d737cbcc4d6594dd6ebc,MARUTI-BALENO,ALPHA PETROL BSIV,BSIV,PETROL,RAY BLUE,MOTOR CAR,01/09/2018,5,false
ed0ab6abe994bc80d839bc8f8f4c9d5a7247189b9f559685bc1cc8b309153535,AVIATOR-WEAS,KS FDISC/REAR DRUMBS(CBS)WAW BSIV,BSIV,PETROL,PEARL SPARTAN RED,MOTOR CYCLE,01/08/2018,2,false
ed0b351ea2d3cff5aa5772a8e467f27d4cdf906de9521483b611694ab9e46610,RE,COMPACT LPG BSIV,BSIV,PETROL,GOLDEN YELLOW,Auto Rickshaw,01/11/2018,4,false
ed12ac310c28ed1a7ee9edaa3f4d00e0e2f10cb8f8d9ee8ea057fd7536837604,MARUTI,ERTIGA SMART HYBRID VDI BSIV,ELECTRIC,DIESEL,SILKY SILVER,MOTOR CAR,01/12/2018,7,true
ed15e260b0c7b46d7581b1d73bcc2019172e64639868b8900d4320be9e909596,ACTIVA,I WEAS KS DRUM CBSWSHEETWHEEL BSIV,BSIV,PETROL,JAZZY BLUE MATELLIC,MOTOR CYCLE,01/08/2018,2,false
ed1ca59f12a200d2297b41e54885df58e86ea61cd93c72550ea025bbfc7b1dae,TATA,TIGOR XZ+ 1.05 RTQ BSIV,BSIV,DIESEL,EGYPTIAN_BLU,MOTOR CAR,01/12/2018,5,false
ed20e3230bd7ba9d7bca2bc91a8aa49c4c75b7fd8a6d1e566e15fc2d9e08067f,SIGNA,3718.T CR10X2 TC SLP CAB 6750WB BSIV,BSIV,DIESEL,WHITE,Chassis Transport,01/10/2018,2,false
ed2dfe8c2d9149d51a36061cc2126fa2c054f566cb5bbefb1988848173c4f452,PARTNER,XES GCHASSIS W LB FFC HSD BSIV,BSIV,DIESEL,AQUA BLUE,Goods Carriage,01/09/2018,3,false
ed3661a511249eda8717efa8fe82df7edef00560886ba5e999aa3419a4ee7818,KUBOTA A211N TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,ORANGE,Tractor for Agricultural Purpose,01/05/2018,1,false
ed580573785244fb89a3b731bc8295be29212d57617c0900843ea7700fb4f8de,MARUTI-ALTO-800-LXI,BSIV,BSIV,PETROL,MOJITO GREEN,MOTOR CAR,01/06/2018,5,false
ed58fffa1fd23b3d1505f34037bfd7551509b1b6706cfa91ec7d5f3640f0ff1b,5 TONNS 2WH TRAILERS,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,RED & YELLOW,Trailer For Commercial Use,01/09/2018,0,false
ed59d3e5f2c08a887fa57257d550e7f0a15d19db5f010256461a9bc38db1263c,TATA,MAGIC FACELIFT HT 7S(D+6 R PR) BSIV,BSIV,DIESEL,ARCTC_WHITE,Motor Cab,01/10/2018,7,false
ed5e2e380265545a977ce733a9b005a4ad6c57b3d2e280730ce12e9d607e0ca6,MAHINDRA,475 DI MKM BHOOMIPUTRA BSIIIA,BSIIIA,DIESEL,RED,Tractor for Agricultural Purpose,01/01/2019,1,false
ed5ed10c47d59cc950da2bb99ff18669726bfe752a4cdf48fce8001b2a70c7b3,MAHINDRA,SUPRO MAXITRUCK T4 BSIV,BSIV,DIESEL,M1DMNDWHIT,Goods Carriage,01/10/2018,2,false
ed64dc1a6d8cb2659d9b44f085665d723f973222e96016e07fd429bde8b15ce3,MARUTI,SWIFT ZXI+ AMT BSIV,BSIV,PETROL,PEARL ARCTIC WHITE,MOTOR CAR,01/08/2018,5,false
ed6616af9199d271cc77dc16e6b0749a72c2760cac32ae77934a0c657a332b20,TATA,NEXON-XZA+ 1.5 RTQ BSIV,BSIV,DIESEL,GLASGOW GREY,MOTOR CAR,01/09/2018,5,false
ed66edc08a5868008528c0e171f050d1f4efb963cc8ed844dfe6b759a843ede7,INNOVA,CRYSTA 2.4Z (7S) BSIV,BSIV,DIESEL,PEAR WHITE,MOTOR CAR,01/01/2019,7,false
ed67ac26dde78dfb83898497dc771879be4d2c94936bbca0217c18aa842c0947,14XW,HYDRAULIC MOBILE CRANE 16.5 TONS TP C BSIII,BSIII,DIESEL,YELLOW,Crane For Private Use,01/12/2018,1,false
ed6d1a56ded53d79fbcaee8f7ceeba358704f45efce56a5b21a7fc8682212ffe,TVS,JUPITER BSIV,BSIV,PETROL,VOLCANO RED,MOTOR CYCLE,01/11/2017,2,false
ed749b60b56e4455765b2cbe1f5fd869d1eb14dc39e0f049f6dee6fea85c5b62,JOHN DEERE 5310 V5 TRACTOR BSIIIA,TRAILER/TIPPER/TRACTOR/TANKER,BSIIIA,DIESEL,GREEN,Tractor for Agricultural Purpose,01/01/2019,1,false
ed77e6a78482d49b83c8c0426a6cdb8691f32230e3f9ef5c402ae983fce047d4,CLASSIC,350 ABS BSIV,BSIV,PETROL,GUN METAL GREY,MOTOR CYCLE,01/10/2018,2,false
ed79f9d0ef2f2b217f564967028c655ca26904ae13da0f3842f7cf2d37477ead,TATA,NEXON-XZA+ 1.5 RTQ BSIV,BSIV,DIESEL,CALGARY_WHTE,MOTOR CAR,01/01/2019,5,false
ed869de5653ca27ccaa0f4b899d3f6afc96f715cc3fa1008248f8e18ee2b37c0,5 TONS TWO WHEELER SEMI TIPPING TRAILER,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,RED & YELLOW,Trailer For Commercial Use,01/01/2019,0,false
ed895572127b4b6497df9ff4bb6d018782e84039223f0315e78b981ed4367dd6,EICHER,PRO 3015 J SLEEPER CAB HSD-7S BSIV,BSIV,DIESEL,GOLDEN BROWN,Goods Carriage,01/01/2019,3,false
ed8c02ac62fd8ae32b0676dea321a8977eaef433c5c4c89d68d02686e050c3e8,I20,SPORTZ-CRDI BSIV,BSIV,DIESEL,FIERY RED,MOTOR CAR,01/10/2018,5,false
ed98fe19ecd9e651d22041fc517e438b92c6f19e5126c259399dc7e09d66b2c5,CT,-100 BSIV,BSIV,PETROL,EBONY BLK BLUE DKL,MOTOR CYCLE,01/11/2017,2,false
ed9b07848317c3803f3ea2480d597e7bded0459c9c887715b78aec23155fb47e,TATA-ZEST,XE QJET 75PS BSIV,BSIV,DIESEL,PRISTIN WHITE,Motor Cab,01/10/2018,5,false
ed9b572b6b93096612563ffddc74792b89d080a4e886d9f6decefb5d6d22e402,HF,DELUXE (I3S-SELF-DRUM-CAST) BSIV,BSIV,PETROL,PBK,MOTOR CYCLE,01/09/2018,2,false
edba55e349a130849a52dee4f23d168ea58bf254e08cdee30241ee4565a20d7a,JEEP,COMPASS SPORT 1.4 MAIR BSIV,BSIV,PETROL,MAGNESIO GREY,MOTOR CAR,01/01/2019,5,false
edd5c0a3cb6f6cacb335a1dff5793fdedb0e18143e3f121bea14f1bf0cd6a903,TATA,TIAGO XM 1.2 RTN BSIV,BSIV,PETROL,TITNIUM_GREY,MOTOR CAR,01/10/2018,5,false
edd6d4a00c013b34e4c4f2c2aef43b11e3a30a3e7c4279d001a793268ec1493b,YAMAHA,FZ(RG441) BSIV,BSIV,PETROL,RED,MOTOR CYCLE,01/07/2018,2,false
edec98c2f1ba0d7c1660129ad235344655e5863efce3773d3cf27c7126857b68,TOYOTA,ETIOS (GD) BSIV,BSIV,DIESEL,WHITE,Motor Cab,01/09/2018,5,false
edf131370fa75d07acc36f9bd26478311e9ed729bea1c7c955e8ef6eedf489b8,CBR250R,WITH ANTI LOCK BRAKING SYSTEM BSIV,BSIV,PETROL,MAT AXIS GRAY METLC,MOTOR CYCLE,01/07/2018,2,false
edf3b2bc115d6d70c267288cf068c672cafcdc7a6fecdfb684a1cf5cfa17a605,YAMAHA,FZ(RG441) BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/09/2018,2,false
edf48e36ee7242d59fc4dcbbc08de30ab1bfd56026b7c113750b2c43fd66294d,MARUTI,ERTIGA SMART HYBRID ZXI+ BSIV,ELECTRIC,PETROL,PRIME OXFORD BLUE,MOTOR CAR,01/11/2018,7,true
ee1234e055897ff72372cdfc7dc0b1d75ebf95c69fafb03d908b0228a3a9b970,EURO,45 E1 (BRANDNAME-POWERTRAC) 2WD BSIIIA,BSIIIA,DIESEL,BLUE & SILVER,Tractor for Commercial Use,01/01/2019,1,false
ee250e4da3d09adc3542506b17257f3c590650a7545b6d6870001a585c042cee,CBSHINEWF,RDRMBWCBSKIKSTRT ESTRTWCASTWHEEL BSIV,BSIV,PETROL,BLACK,MOTOR CYCLE,01/01/2019,2,false
ee270390950f822e49b22ca7f615112cb075db293c74f76a52b29c363df6b48b,5 TON 2 WHEELER WATER TANKER IRON BODY,TRAILER/TIPPER/TRACTOR/TANKER,UNKNOWN,UNKNOWN,YELLOW,Trailer For Commercial Use,01/10/2018,0,false
ee38f85b71ccb3134baa9aea53bab9434ef292acbb7e2822c4dd52728e6a773f,CRETA-1.6,CRDI AUTO S BSIV,BSIV,DIESEL,PASSION ORANGE,MOTOR CAR,01/10/2018,5,false
ee39e58ed22888ade10f2f8574b463edc459981c9d5b23b9d51e1ef96580c013,MARUTI,OMNI E MPI STD BSIV,BSIV,PETROL,SUPERIOR WHITE,Omnibus for Private Use,01/07/2018,8,false
ee4808edf1fc769e717850436966fcb7ff93ead2c4db454806de7b36ad47a0eb,CLIQ,W E A S KSW F RD CBS W SMW BSIV,BSIV,PETROL,PATRIOT RED,MOTOR CYCLE,01/02/2018,2,false
ee50a21ae0d55e332cc5d35dd8ff3c7027d502e6c902c645223edd6c19cc9e70,WAGONR,VXI (O) 1.2L BSIV,BSIV,PETROL,PRME. POOLSIDE BLUE,MOTOR CAR,01/01/2019,5,false
ee535e443f1ec5bdcd22da3b17435325be569b12053069c89b8443d5ac4f6ec7,PULSAR,NS 160 BSIV,BSIV,PETROL,GLOSSY PEWTER GREY + STAIN BLACK,MOTOR CYCLE,01/11/2018,2,false
ee5a361d45c9c506729e0c6b54fd04526b244598ee74dce7f13135d420533e8b,NISSAN,KICKS XL PETROL BSIV,BSIV,PETROL,B GREY,MOTOR CAR,01/01/2019,5,false
ee5ad7b8b4c981c871e01938015fa4ce796c2447f235d4f74fe6abffb216ee08,MARUTI-BALENO,SIGMA PETROL BSIV,BSIV,PETROL,NEXA BLUE,MOTOR CAR,01/11/2018,5,false
ee6a37232ef04721f87e01d7f25fade29fc29a2d68e4e364a8a026807a7d6e3a,GRAZIA,WEAS KS DRUM CBS (CBS)WALLOYWHEEL BSIV,BSIV,PETROL,M A GRAY M,MOTOR CYCLE,01/02/2018,2,false
ee743daa33aea0d626e79810e72bc3a8f57fd80174932b3a09582e28c4fb9f17,MAHINDRA,ALFA PAX DX DIESEL BSIV,BSIV,DIESEL,GOLDEN YELLOW,Auto Rickshaw,01/11/2018,4,false
ee7e4c16387746b2bc712f36a22ed7a960f163f0c540caaa1c8a03b604e0ca5b,VW,POLO 1.0L MPI 56KW MT-HIGHLINE PLUS BSIV,BSIV,PETROL,LAPIZ BLUE,MOTOR CAR,01/10/2018,5,false
ee8157983478c35bca0ced868a733450d355bfc2872c207b58e6365fc085dc51,I20,ASTA CRDI BSIV,BSIV,DIESEL,STAR DUST,MOTOR CAR,01/07/2018,5,false
ee8962dbacf3b537f5f9e2390e2afeeafc2a826afea9ee483f4b612014728c47,CB,SHINE W F DISC B K S E S W CAST WHEELS BSIV,BSIV,PETROL,GREY,MOTOR CYCLE,01/01/2018,2,false
ee9238ad4e122b004b8f4c5f8d9e98dd3159356a744a32b77f11d2be6cf96664,APE,XTRA LD BSIV,BSIV,DIESEL,G YELLOW,Three Wheeled Goods Vehicle,01/11/2018,1,false
